"Pi1a","Pi1b","Pi2a","Pi2b","Pi3","Pi4","Pi5","Pi6","Pi7","Pi8","Pi9","Pi10","Pi11","Pi12","maxDrift","Rjb","Magnitude","impacted"
0.17382388817527,0.243689281260655,0.357229793524974,0.427095186610359,-0.313939785685936,-0.130533880336233,-0.0757453398935597,0.107660565456144,-1.19973433752541,-2.27436289808994,-1.17208533125093,-0.76798352684742,-1.01632843217571,-0.584577621497716,-2.0868316861788,22.5,6.9,0
0.35806808041471,0.38498118678264,0.48969522446567,0.5166083308336,0.00536552259779835,0.136992666648759,0.0421115750096079,0.173738719060568,-1.01439793336856,-2.06961023147618,-1.05993044275511,-0.583664344802746,-0.882770789317598,-0.452037200751786,-1.72769712990189,15.19,6.53,0
0.256383395034105,0.305362307632932,0.499570801175595,0.548549713774422,-0.0303579086465169,0.212829497494973,-0.00723816509148932,0.235949241050001,-0.809681645393424,-1.63534000349932,-0.814997682564931,-0.439218057501624,-0.566494239251934,-0.196030651360133,-1.4439605064257,5.83,6.61,1
0.381798103504915,0.455990445647653,0.517710707881107,0.591903050023846,0.0861882973360205,0.222100901712213,0.229429612934483,0.365342217310675,-0.49913285687829,-2.05797630569742,-0.921923714989465,-0.560373577200116,-0.363220252502097,-0.424460972823924,-0.874829562289664,35.79,6.8,1
0.52816444564444,0.443745518633165,0.647277709039377,0.562858782028102,0.196363551877588,0.315476815272525,0.152426019327687,0.271539282722624,-0.787389197532593,-2.1021810135683,-1.00214751944939,-0.489492239684177,-0.668275934137655,-0.37037897628924,-1.21035150240381,24.07,7.35,1
0.46053185694858,0.342101292628379,0.61910890493987,0.500678340619669,-0.175465351291593,-0.0168883033003029,-0.156789002088834,0.00178804590245551,-0.858661209469234,-1.92023467595136,-0.966696515555922,-0.634240097966586,-0.700084161477944,-0.475663049975297,-1.75131952865876,38.1,6.36,0
0.197541357877845,0.238353363320694,0.397658089994889,0.438470095437738,-0.0709753436753754,0.129141388441669,-0.0699233888641443,0.1301933432529,-1.04937658947427,-2.54926773489023,-1.06368465422723,-0.80036274471786,-0.849259857357226,-0.600246012600816,-1.79272477630064,30.62,6.93,0
0.182222670689874,0.0978037436785985,0.348688965933101,0.264270038921826,-0.136828524055224,0.0296377711880036,-0.25345298257941,-0.0869866873361829,-1.4517531931534,-2.46505049127393,-1.34501676524823,-0.824668362132379,-1.28528689791018,-0.658202066889151,-1.94138906791662,24.07,7.35,0
0.423432733474626,0.309236090696508,0.533706135997555,0.419509493219438,-0.15701069207516,-0.0467372895522305,0.00341542048343241,0.113688823006362,-0.882259324614358,-2.37760663624384,-1.08991839692086,-0.668090061526418,-0.771985922091429,-0.557816659003489,-1.98838076566566,30.43,6.36,0
0.355271887542327,0.305657193802795,0.389738902208148,0.340124208468616,0.122188454362569,0.15665546902839,0.0715092018158027,0.105976216481624,-1.05717399480477,-2.48682535055057,-1.03583128170089,-0.619093417434063,-1.02270698013895,-0.584626402768243,-1.653672106805,56.87,7.3,0
0.467277652200656,0.302179547562289,0.598508039746135,0.433409935107768,-0.287001367572927,-0.155770980027448,-0.0517835663652948,0.079446821180184,-1.1726629536328,-2.26951596540694,-1.18122062981807,-0.764570550417614,-1.04143256608732,-0.633340162872136,-1.82634687874688,72.5,7,0
0.327950154194715,0.347352056737585,0.362172150315529,0.381574052858399,0.0282342482591436,0.0624562443799573,0.0441037296946852,0.0783257258154988,-1.09343745292363,-2.21389494851868,-1.05220582624918,-0.643560959162042,-1.05921545680282,-0.609338963041228,-1.73609093330008,31.88,6.19,0
0.317593066409192,0.160074464333205,0.583591734305092,0.426073132229105,-0.224487585052972,0.0415110828429279,-0.200838565704201,0.0651601021916985,-1.27021228175306,-2.06312588099446,-1.12232508488836,-0.626525427000506,-1.00421361385716,-0.360526759104607,-1.94155937470984,22.5,6.9,0
0.262474711298343,0.15583236412726,0.397983167146691,0.291340819975609,-0.168788808773677,-0.033280352925328,0.0290874214294121,0.164595877277761,-1.2483759464749,-1.8389265415327,-1.1385588119019,-0.831986857910908,-1.11286749062655,-0.696478402062559,-2.02933728839246,27.1,6.9,0
0.440853284624656,0.491268616372719,0.458781666061193,0.509196997809256,0.0198571530458052,0.0377855344823425,0.168743674983318,0.186672056419855,-0.711391641210182,-2.12044031082404,-0.880773088041338,-0.540395408474539,-0.693463259773645,-0.522467027038001,-1.66762628767779,28.82,6.69,0
0.19327820374386,0.212697755092206,0.352498881285765,0.371918432634112,-0.211655988207603,-0.0524353106656972,0.0951214663859246,0.25434214392783,-1.2284141187539,-2.32804533582638,-1.21785337850448,-0.729643857190174,-1.06919344121199,-0.570423179648268,-1.94058709136446,35.34,6.06,0
0.295937806415918,0.245182093572864,0.37509411944955,0.324338406606497,-0.153437008882662,-0.074280695849029,0.0281469369463834,0.107303249980016,-1.09120300609721,-2.04242274706048,-1.26297469389951,-0.636143139604326,-1.01204669306357,-0.556986826570694,-2.00710110523702,15.89,6.8,0
0.510952423356082,0.394682788847094,0.486086002365512,0.369816367856524,-0.0245784210123367,-0.0494448420029072,0.175597258304096,0.150730837313526,-0.687723729619519,-1.78021179252149,-0.967645709007751,-0.641778204544486,-0.71259015061009,-0.666644625535056,-1.12317914465947,11.16,6.54,1
0.358535591199838,0.246578280302527,0.447683726084511,0.335726415187201,-0.0446296103879964,0.0445185244966771,0.0744181536379431,0.163566288522617,-0.620080944301325,-1.90404367819689,-1.11859770470209,-0.477775040546679,-0.530932809416651,-0.388626905662006,-1.32443314821658,10.56,7.51,1
0.187238885326233,0.232786103458246,0.211938442621915,0.257485660753928,-0.175040307725342,-0.150340750429661,-0.190950037235379,-0.166250479939697,-1.12679876971624,-2.28444942814794,-1.16104561351693,-0.768604333585431,-1.10209921242056,-0.743904776289749,-1.76285599255855,5.07,6.52,0
0.267848505800667,0.289135701282069,0.449442981452525,0.470730176933926,-0.121295610919436,0.0602988647324214,1.70165886134792e-05,0.181611492240471,-0.689691071554548,-2.24053044261899,-1.23513240041109,-0.711666054011616,-0.508096595902691,-0.530071578359759,-1.77401183547932,0.05,6.6,0
0.672064467654792,0.613801935479095,0.626174849215074,0.567912317039377,0.169731081834476,0.123841463394758,0.27528096706798,0.229391348628262,-0.470136956099237,-1.88384413658591,-0.787854299328479,-0.393952069456463,-0.516026574538955,-0.439841687896181,-1.53336998208636,38.42,7.36,1
0.627153348232207,0.45902077907825,0.542201552691093,0.374068983537136,-0.0508462607071004,-0.135798056248214,-0.00678136712394689,-0.0917331626650609,-0.603124106820768,-1.8379895322522,-1.03713863390935,-0.490886846360485,-0.688075902361882,-0.575838641901599,-1.74499050208968,33.56,6.46,0
0.132143481796761,0.00380454774842319,0.356790454982548,0.228451520934209,-0.221258079429467,0.00338889375631912,-0.187173800593474,0.0374731725923119,-1.70294959017319,-2.40278620134475,-1.32792922720804,-0.930749946000255,-1.47830261698741,-0.706102972814469,-2.22352233350592,28.82,6.69,0
0.519134913303745,0.558124714247217,0.408425521942913,0.447415322886384,0.0541948329646638,-0.0565145583961687,0.229391963125386,0.118682571764554,-0.619003510500972,-2.04897937117649,-0.833319288780266,-0.505235409588832,-0.729712901861804,-0.615944800949664,-1.95830371854706,28.82,6.69,0
0.356608299562043,0.272396639536827,0.361697985910206,0.27748632588499,-0.026228892046967,-0.0211392056988041,0.125220821199254,0.130310507547417,-0.695112435506778,-2.56940636724126,-0.991410598427711,-0.496268206181402,-0.690022749158615,-0.49117851983324,-1.64216284605629,7.4,7.62,1
0.198040865364916,0.0974317737729927,0.349754564616537,0.249145473024614,-0.433954823507635,-0.282241124256014,-0.299169108781879,-0.147455409530258,-1.1505955173029,-2.3230444130303,-1.42343968649874,-0.870075025183002,-0.998881818051282,-0.718361325931381,-2.09251284552067,0.05,6.6,0
0.265704834371781,0.229226175186037,0.414083622236606,0.377604963050862,-0.0816674131305471,0.066711374734278,-0.0555829224265666,0.0927958654382585,-1.02787074126969,-2.20188682282915,-1.20948069778997,-0.753383935982137,-0.879491953404862,-0.605005148117312,-1.63702722953026,32.81,6.36,0
0.482968479037304,0.451507581951811,0.456398241176487,0.424937344090994,-0.100825467484674,-0.127395705345491,0.00193059310763915,-0.0246396447531778,-0.697573011792676,-2.28657592044724,-0.929869843811627,-0.59804762077051,-0.724143249653493,-0.624617858631327,-1.68538338474604,33.32,6.5,0
0.280733448035628,0.280733448035628,0.386191434766408,0.386191434766408,0.0760631805363034,0.181521167267083,0.133411175666889,0.238869162397668,-0.713163478396988,-2.3478335757885,-1.01464486170408,-0.553312296292674,-0.607705491666209,-0.447854309561895,-1.48018882793366,12.69,6.53,1
0.292334341040421,0.317267707007594,0.263540822627825,0.288474188594999,0.0132465136786167,-0.0155470047339791,-0.00739640956655124,-0.0361899279791471,-0.739958050700747,-1.82728953088342,-1.30880031480245,-0.545728515901528,-0.768751569113343,-0.574522034314124,-1.75139805014407,0,7.01,0
0.612524398127832,0.552210439354189,0.507602995488795,0.447289036715153,0.188230642892306,0.0833092402532697,0.332424822723374,0.227503420084338,-0.407760117363731,-1.67326602668913,-0.836331482832937,-0.458722815029204,-0.512681520002768,-0.56364421766824,-0.900365834126771,11.16,6.54,1
0.0398157921600847,0.117901581143929,0.229024616667191,0.307110405651035,-0.217610448274951,-0.0284016237678451,-0.0908421656698723,0.0983666588372336,-1.12132248719399,-2.74698029041501,-1.28084107306678,-0.749770290710693,-0.932113662686886,-0.560561466203587,-1.75268783224869,30.43,6.36,0
0.488653435134949,0.473498667643809,0.466141935624597,0.450987168133457,0.269333370767062,0.24682187125671,0.326408883623118,0.303897384112766,-0.357614100885797,-2.16383592538843,-0.8478705630186,-0.400896228652862,-0.380125600396149,-0.423407728163213,-1.01781287326089,12.69,6.53,1
0.354007309919223,0.385998468456424,0.501674800958871,0.533665959496072,0.072911570159889,0.220579061199537,0.151778740810352,0.29944623185,-0.486121393919379,-2.45615163884212,-0.971558870265328,-0.530063872379368,-0.338453902879731,-0.38239638133972,-0.799286266035987,26.72,6.5,1
0.580265181379167,0.528089331108038,0.549837926850044,0.497662076578914,0.226953926176813,0.19652667164769,0.276552295486327,0.246125040957204,-0.472506295950964,-1.36059262547426,-0.623365495682519,-0.24787950937426,-0.502933550480088,-0.278306763903384,-1.07491279789426,5.83,6.61,1
0.633195540802328,0.485233491365254,0.491425195376986,0.343463145939913,-0.106480934362958,-0.2482512797883,0.125651274914898,-0.0161190705104435,-0.472447035806428,-1.83966770238684,-0.88279891512357,-0.420406516774283,-0.61421738123177,-0.562176862199625,-1.64266386817907,35.79,6.8,1
0.43372610693293,0.375203087666403,0.357882693616717,0.29935967435019,-0.105280837744847,-0.18112425106106,0.0188933340369541,-0.0569500792792587,-0.550270776123149,-2.07095311781424,-1.13384791961241,-0.572033082186858,-0.626114189439361,-0.647876495503071,-1.66731558722737,0.05,6.6,0
0.465278867594834,0.477391326265991,0.522298602432163,0.53441106110332,0.18717333038284,0.24419306522017,0.193720359272914,0.250740094110243,-0.729491873170744,-2.44542005713949,-0.928760585737094,-0.506404002860855,-0.672472138333415,-0.449384268023526,-1.37163072172832,56.87,7.3,1
0.739792159334033,0.573677432070392,0.669966587614125,0.503851860350485,-0.0227205933345173,-0.092546165054425,0.238962035112662,0.169136463392754,-0.386579458826623,-1.9812675746111,-0.654534523495162,-0.384954161503759,-0.45640503054653,-0.454779733223667,-1.93797274736553,30.62,6.93,0
0.161741912214201,0.161741912214201,0.339804812467198,0.339804812467198,-0.162256453163656,0.0158064470893418,-0.189679538754287,-0.0116166385012894,-1.45573425640025,-2.36791164802061,-1.17070379454859,-0.823415187357035,-1.27767135614725,-0.645352287104038,-1.87537456951223,12.38,6.69,0
0.529217762287866,0.54643626783554,0.537095050209043,0.554313555756717,0.159052722348931,0.166930010270108,0.183930297019625,0.191807584940802,-0.661113977584025,-1.95461566897407,-0.752239779382118,-0.40929785528449,-0.653236689662848,-0.401420567363313,-1.23827450185225,12.38,6.69,1
0.477626121007479,0.456453714084126,0.550447314167442,0.52927490724409,0.243605184017116,0.316426377177079,0.251556812556531,0.324378005716495,-0.560014291364575,-2.2702629365773,-1.09180818011016,-0.527504292929116,-0.487193098204611,-0.454683099769153,-0.757955760630449,29.22,7.01,1
0.602039914417099,0.493171679374363,0.653419432123854,0.544551197081118,0.0899552003343632,0.141334718041118,0.197157379945633,0.248536897652388,-0.355366318304209,-2.24552737456032,-0.884843685420842,-0.421235577828956,-0.303986800597454,-0.369856060122201,-1.03799816614265,26.72,6.5,1
0.569593117413545,0.399119416895866,0.678008174373186,0.507534473855508,-0.0344086880670551,0.0740063688925867,0.0465070012643808,0.154922058224023,-0.821473407896485,-1.81590612733998,-0.89549982020859,-0.415213891234525,-0.713058350936843,-0.306798834274883,-1.9213062167428,22.5,6.9,0
0.320313057956882,0.208677522286939,0.52241939599218,0.410783860322236,-0.0909143902743495,0.111191947760948,0.0395340518395617,0.241640389874859,-0.971870760374656,-2.35999637224767,-0.958792207787856,-0.679388334787753,-0.769764422339359,-0.477281996752455,-1.55365803130804,30.62,6.93,0
0.210448119859301,0.0812003954132222,0.385981047050554,0.256733322604475,-0.075478636676447,0.100054290514806,0.00210741812221922,0.177640345313472,-1.51047213667917,-2.6047539087714,-1.31373090483932,-0.814923473785496,-1.33493920948792,-0.639390546594243,-1.78337739961302,57.9,7.3,0
0.461380210264248,0.371051028045381,0.382314007864025,0.291984825645157,0.141296087507667,0.0622298851074437,0.0410815010681516,-0.0379847013320715,-0.990423509270817,-2.08890365308632,-0.96995219511031,-0.576807080622507,-1.06948971167104,-0.65587328302273,-1.94911977026301,28.82,6.69,0
0.543086633550459,0.388107912825036,0.448127305451489,0.293148584726066,-0.117842243852163,-0.212801571951133,0.0451903223770389,-0.0497690057219306,-0.826023028510302,-1.54421070300832,-0.914062118818058,-0.630496284394733,-0.920982356609272,-0.725455612493703,-1.70824134535338,27.1,6.9,0
0.209985390424629,0.241976548961831,0.363646724288697,0.395637882825899,-0.0710295082437215,0.0826318256203465,0.00962784750407049,0.163289181368138,-0.762177729386596,-2.59165770741418,-1.10549496159434,-0.664913588447856,-0.608516395522528,-0.511252254583788,-1.82836729178325,26.72,6.5,1
0.39516833668621,0.339247733422394,0.578367667824087,0.522447064560272,0.114784988329055,0.297984319466933,0.129841741337329,0.313041072475206,-0.832056674651777,-2.53498783850287,-1.23238731820087,-0.496940618604935,-0.648857343513899,-0.313741287467057,-1.27144852525848,12.38,7.62,0
0.394673484084629,0.267517662172895,0.573021673935043,0.445865852023309,-0.29728016477881,-0.118931974928395,-0.0918468327798545,0.0865013570705599,-0.811969030014034,-2.43471573887438,-1.28090243896477,-0.794638947633993,-0.633620840163619,-0.616290757783579,-1.94270459604557,0,6.69,0
0.402750634328348,0.294007776658805,0.634690488942253,0.525947631272709,0.146357725207722,0.378297579821627,0.0484664454838511,0.280406300097756,-0.64035054966869,-1.79796654946037,-0.873078597896299,-0.406868881390975,-0.408410695054785,-0.17492902677707,-1.20907009068322,45.48,7.28,1
0.631575583837459,0.631575583837459,0.556905834880539,0.556905834880539,0.286724173426529,0.21205442446961,0.212843102393258,0.138173353436339,-0.508742546075915,-1.93920598005008,-0.768275328667086,-0.420062115771778,-0.583412295032834,-0.494731864728697,-1.37125748990961,28.82,6.69,1
0.444626388657792,0.327785349272065,0.636706743956734,0.519865704571008,-0.213818161672731,-0.0217378063737886,0.00349597525988469,0.195576330558827,-0.667876156281067,-2.3830818894508,-1.21504243149667,-0.725495375873522,-0.475795800982125,-0.53341502057458,-1.55249411563005,0,6.69,0
0.400951538134363,0.400951538134363,0.307274885564285,0.307274885564285,0.179654084276215,0.0859774317061369,0.194120964156883,0.100444311586804,-0.968582853009205,-2.46366086327606,-1.06718832599257,-0.566953290638003,-1.06225950557928,-0.660629943208081,-1.87776311137513,57.9,7.3,0
0.601650231169871,0.527907134969695,0.675537686692644,0.601794590492467,0.296907566399681,0.370795021922453,0.315420862506349,0.389308318029121,-0.49907601379107,-2.35396252545028,-1.07815391183404,-0.35766152274315,-0.425188558268297,-0.283774067220378,-0.886026667846565,12.38,7.62,1
0.101882903189076,0.148863748475148,0.258036938936443,0.305017784222515,-0.157726080101001,-0.00157204435363393,-0.120692848796393,0.0354611869509742,-1.18684960313735,-2.3963511323793,-1.36703464438878,-0.857708668584329,-1.03069556738999,-0.701554632836962,-2.20380829336451,41.74,6.06,0
0.491269743277524,0.500691697217379,0.493742915981515,0.503164869921371,0.336502913520519,0.33897608622451,0.316133606031993,0.318606778735984,-0.714335971718549,-2.05014778375182,-1.00282952066034,-0.416026237335968,-0.711862799014558,-0.413553064631977,-1.18174026042243,12.83,6.9,1
0.285656632902984,0.323322729128947,0.328604614812953,0.366270711038916,0.064705785637747,0.107653767547716,0.0653801061116288,0.108328088021598,-1.03169413245725,-2.5634186266085,-1.10485416098398,-0.588172516403211,-0.98874615054728,-0.545224534493242,-1.82601105517682,57.9,7.3,0
