S1,S1Ampli,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,impacted,uplifted,runFailed
0.97375,2.171875,3.92375,0.11108333333333334,0.0161080837556001,42.075,1.571875,0.62375,RSN1107_KOBE_KAK000,9.651655953438466,0.055211025295369975,0.055211025295369975,92.56500000000005,92.56500000000005,W24X84,W21X44,W14X211,48.0,0.8144573822391697,2.4676307746401127,4.349103168746205,0.39460927866812445,0.2238967350780783,1.1823724894864054,2.27604289011831,0.8200371604228831,0.29427441895784545,0.35454241629330935,40.7615,0.010358974358974357,0.011986538461538469,0.009194871794871795,0,0,0,0,0,0,0,1,0
1.190416666666667,1.784375,3.34125,0.10491666666666667,0.010364834520176211,36.175,1.909375,1.49625,RSN787_LOMAP_SLC270,5.968796765916967,0.11548709253399914,0.11548709253399914,68.73250000000003,68.73250000000003,W24X68,W18X40,W14X159,62.0,0.9415221504114806,2.593947570413625,3.7476357888897334,0.4589208664987958,0.3176447055489715,1.1863406803971246,3.314090244240997,0.6637098831976315,0.4602374710922427,0.6214846647054353,58.121,0.025235256410256424,0.027947435897435896,0.020176282051282055,0,0,0,1,1,1,0,1,0
1.2295833333333337,2.1572916666666666,3.17625,0.10425,0.01881163668757531,26.075000000000006,1.165625,1.71375,RSN930_BIGBEAR_SB2270,21.873592832764007,0.08535678573545949,0.08535678573545949,59.972500000000046,59.972500000000046,W24X68,W21X44,W14X159,37.0,0.9203762996054872,2.038110097546273,3.500679762277506,0.6032958351041277,0.35124130649796415,1.3892394751133645,2.338306760056022,1.4697707926290917,0.3657169378336596,0.5423747807193428,38.1185,0.03862500000000001,0.043304487179487164,0.03748141025641029,0,0,0,1,1,1,1,1,0
1.1295833333333334,1.0822916666666669,3.80375,0.12325,0.039037356332781215,17.925,1.890625,1.90625,RSN577_SMART1.45_45O01EW,4.575038961335298,0.046952323135855095,0.046952323135855095,87.8325,87.8325,W24X55,W18X35,W14X132,63.0,1.0684883526128044,0.7857816733518703,4.236467991943711,1.437528223984819,0.26663327457717323,0.7222496790944409,1.2260267184248672,1.8682942030001748,0.3739044216786096,0.44704027934655005,28.7521,0.014026282051282065,0.016467307692307687,0.011682051282051294,0,0,0,0,1,0,0,1,0
1.2370833333333335,1.215625,3.3687500000000004,0.1414166666666667,0.02462426406746833,35.575,1.0760416666666668,1.12375,RSN1005_NORTHR_TEM090,10.329015746359223,0.11346088140904106,0.11346088140904106,74.70750000000004,74.70750000000004,W24X76,W21X44,W14X176,34.0,0.8713489048068872,2.385732198212558,3.9071349258857526,0.5185340308774736,0.3166216055497201,0.885613404269191,1.1184206605079035,0.4471833227095473,0.4237991276881123,0.3364693212132666,22.6625,0.009819871794871796,0.011242948717948705,0.008788461538461552,0,0,0,0,0,0,0,1,0
0.8329166666666667,1.196875,3.96875,0.11908333333333335,0.0009165093559334592,29.575,1.0052083333333333,1.54875,RSN5807_IWATE_55462NS,7.627200970867921,0.04994561493846231,0.04994561493846231,97.59750000000005,97.59750000000005,W21X55,W18X35,W14X120,26.0,1.1290468791209085,2.435661811960829,4.465762822712707,0.3419672889628825,0.18651162180635367,0.5889455100855445,0.8588357955613785,0.4758375051985526,0.12857195209969938,0.18714524803525567,25.5928,0.015569871794871787,0.019577564102564116,0.0143570512820513,0,0,0,1,1,0,0,1,0
1.29875,1.4635416666666667,2.76125,0.11241666666666668,0.061612284156553315,43.52500000000001,1.753125,0.56125,RSN20_NCALIF.FH_H-FRN044,5.060821663044759,0.3066126314202345,0.3066126314202345,47.87750000000002,47.87750000000002,W33X118,W24X55,W14X342,50.0,0.5791088613174022,2.6658396678075422,3.127822070552333,0.4871823372138981,0.41522502581825493,1.0865921319655953,1.3408591327198796,0.7131264015524067,0.5689205972750094,0.6850290879537619,50.3855,0.013745512820512827,0.014846794871794864,0.01277179487179485,0,0,0,0,0,0,1,1,0
1.2654166666666669,1.928125,3.65375,0.16658333333333336,0.03673748166731126,32.125,2.128125,1.09625,RSN1541_CHICHI_TCU116-E,5.157327974983812,0.0849279778971617,0.0849279778971617,89.95000000000005,89.95000000000005,W24X68,W21X44,W14X159,69.0,0.9203762996877769,1.9299816630865891,4.2872310673927,0.6556625334164605,0.29515942732618705,1.3117841818736187,3.0721552923653723,1.088281192653985,0.6878267175602862,0.7120914877760518,65.7717,0.04640833333333333,0.05352435897435898,0.05027820512820515,0,1,1,1,1,1,0,1,0
0.9804166666666668,1.6864583333333334,3.80125,0.17458333333333334,0.04036940688609811,28.725,2.1135416666666664,0.58625,RSN821_ERZINCAN_ERZ-NS,2.0332880047840627,0.05400132444988448,0.05400132444988448,97.66500000000006,97.66500000000006,W24X84,W21X44,W14X211,55.0,0.8144573823093032,1.2172578831262697,4.467306852470314,0.8054305338723079,0.21946481382278898,0.9649524791568076,1.7825423180476903,1.5921981733062551,0.19613372535608564,0.31476440132352473,38.0325,0.009871153846153865,0.011410256410256418,0.007997435897435934,0,0,0,0,0,0,0,1,0
0.8004166666666667,1.921875,3.81625,0.13858333333333334,0.017373994095293933,34.225,2.2427083333333337,1.2112500000000002,RSN3760_LANDERS_BLC360,16.98817086552624,0.04768540550672479,0.04768540550672479,92.40750000000006,92.40750000000006,W21X55,W18X35,W14X132,51.0,1.1081750382083717,2.1084260591537958,4.345401578655998,0.37962757251630114,0.1841985492429977,0.904419244432597,1.346275336998759,0.7002574238963593,0.501160559787692,0.40002359262631043,52.5783,0.05270448717948717,0.061791666666666654,0.05822948717948716,1,1,1,1,1,1,1,1,0
1.1479166666666667,1.4364583333333334,2.56125,0.1759166666666667,0.07704757370444648,39.975,1.0489583333333334,0.62125,RSN4211_NIIGATA_NIG021NS,8.65693746795711,0.2377377114416078,0.2377377114416078,47.970000000000006,47.970000000000006,W30X108,W24X55,W14X311,22.0,0.6280941479483134,2.349720014725335,3.130842110571909,0.4885333824765712,0.3666478941210413,0.9626361907742561,1.5841857945800262,0.576158844020962,0.4510398234337705,0.49563579775994016,23.316,0.015660897435897443,0.018847435897435903,0.020782051282051288,0,0,0,1,1,1,1,1,0
0.93375,2.128125,2.98875,0.16275,0.04000162922938767,41.27500000000001,1.1302083333333337,1.83625,RSN1005_NORTHR_TEM090,13.135953997316438,0.11844047992188313,0.11844047992188313,61.91250000000004,61.91250000000004,W24X55,W18X40,W14X132,23.0,1.0535045815507276,2.3633899252162225,3.5568494051826165,0.3950892698819357,0.26252165712707737,1.1262812666335065,1.4223545308524252,0.5870813830561328,0.5090910360678274,0.42945175229524146,23.7418,0.035032692307692306,0.042534615384615386,0.034787179487179486,0,0,0,1,1,1,1,1,0
1.0529166666666667,2.140625,3.67875,0.17275,0.03933075277013533,24.025,2.192708333333333,1.19125,RSN821_ERZINCAN_ERZ-NS,2.6127234389812033,0.06115111953654756,0.06115111953654756,91.29500000000006,91.29500000000006,W24X62,W16X40,W14X145,59.0,1.0096167456872094,1.323539242034331,4.319165085423799,0.7955311283768912,0.243777824149399,1.239939425140002,2.2905216006690092,1.9223959774204906,0.2722424965517296,0.44902451832056844,47.4119,0.02296666666666666,0.028022435897435926,0.021326282051282064,0,0,0,1,1,1,0,1,0
1.1895833333333334,1.1510416666666667,2.98375,0.17425000000000002,0.03377015036425832,17.025,1.1260416666666666,1.1387500000000002,RSN577_SMART1.45_45O01EW,5.124066575437825,0.09919904950669353,0.09919904950669353,61.290000000000035,61.290000000000035,W24X76,W21X44,W14X176,28.0,0.8713489048374954,1.5147847309680709,3.5389230378698815,0.7853151071658168,0.3361427532058898,0.808923261866248,1.3731560717990066,0.6892841205369961,0.485970459264035,0.5024313735722031,22.9189,0.011250641025641018,0.013250641025641025,0.009405769230769242,0,0,0,0,0,0,0,1,0
1.0704166666666668,2.234375,3.65875,0.19008333333333333,0.052999330169418435,44.575,1.1052083333333331,0.67625,RSN522_PALMSPR_INO225,35.62454985685351,0.06584385491473221,0.06584385491473221,93.60750000000004,93.60750000000004,W24X84,W21X44,W14X211,29.0,0.8144573823431437,1.3329792178149296,4.373525173420866,0.8030257729159008,0.24474917240030716,1.2934498139527228,2.503163983128792,2.2952326005602033,0.30139576194202783,0.3868741016310821,30.95,0.03842307692307692,0.04597884615384617,0.053404487179487176,0,0,1,1,1,1,1,1,0
0.8870833333333334,2.130208333333333,3.88625,0.19475,0.035033902146086676,44.875,1.740625,1.78125,RSN1541_CHICHI_TCU116-E,4.251417271099058,0.05768805721431436,0.05768805721431436,107.70000000000006,107.70000000000006,W21X50,W18X35,W14X109,40.0,1.1932840902905524,1.8976211665452394,4.691202272094924,0.4674712471448317,0.18909509372683553,1.081362665671763,2.5325157005360928,0.9591190143768029,0.5360788911297875,0.5594251702396856,42.8537,0.1010307692307692,0.11436153846153843,0.13000897435897438,1,1,1,1,1,1,1,1,0
0.95125,1.340625,2.90875,0.13775,0.018270631507270596,20.925,1.8052083333333333,0.7937500000000001,RSN817_GEORGIA_BAZ--X,78.95327013446308,0.08526944648055726,0.08526944648055726,54.40500000000003,54.40500000000003,W24X84,W21X44,W14X211,38.0,0.8144573822457086,1.8329299996259514,3.334231227229267,0.518977811588071,0.28529814975984286,0.7534019688647887,2.365590773974471,0.590536512840766,0.2599142934853432,0.2972565799628237,20.3788,0.009369871794871821,0.011329487179487193,0.009655128205128203,0,0,0,0,0,0,0,1,0
1.0970833333333334,1.4864583333333332,2.63125,0.15941666666666668,0.06326613459502005,25.225,1.690625,0.84125,RSN121_FRIULI.A_A-BCS000,85.64999149125428,0.09365471472127262,0.09365471472127262,45.40500000000002,45.40500000000002,W30X90,W18X50,W14X257,35.0,0.7141922414534042,1.2932493727017795,3.0459877143433953,0.8483153802281553,0.36017326273747785,0.9532726925198443,1.6195925186044686,0.6211995951412039,0.8089657092651941,0.8122783692900285,36.9442,0.08781153846153845,0.08984102564102564,0.08668717948717951,1,1,1,1,1,1,1,1,0
1.0154166666666669,1.1489583333333333,2.66875,0.12691666666666668,0.03772808326574251,24.525,1.8239583333333331,0.53625,RSN523_PALMSPR_IND000,19.270769459032387,0.09350809703550048,0.09350809703550048,44.14500000000002,44.14500000000002,W30X108,W21X55,W14X311,38.0,0.6350180554844101,1.729002075053453,3.003426911884642,0.5872848166681782,0.3380860252162739,0.6892445393761087,1.4435625485452188,0.9075594215005347,0.37910922356213583,0.4128550317912485,18.4693,0.0052423076923076815,0.006254487179487178,0.005125,0,0,0,0,0,0,0,1,0
0.8679166666666667,1.815625,2.92625,0.14658333333333334,0.021608561685124372,17.875,1.3177083333333333,0.65125,RSN5818_IWATE_48A61NS,3.476567024543735,0.0693699397149824,0.0693699397149824,55.41250000000003,55.41250000000003,W27X84,W21X44,W14X233,25.0,0.7670202742150617,1.5858134551233873,3.364962118587868,0.5473006070560403,0.2579276188199392,0.9245055390357149,1.0553616352087016,0.8559423186247386,0.6473552698398007,0.617693996372205,27.1778,0.050227564102564126,0.05501282051282049,0.0658051282051282,1,1,1,1,1,1,1,1,0
0.9304166666666668,1.3947916666666669,2.58625,0.15758333333333335,0.04003608710615434,20.125,1.4989583333333334,1.07125,RSN577_SMART1.45_45O01EW,4.856451230802126,0.09188497975484394,0.09188497975484394,44.27500000000002,44.27500000000002,W24X76,W21X44,W14X193,26.0,0.8537663705979737,1.5233220642704617,3.007845968075036,0.6107813235884922,0.30932989140468375,0.7666755130673025,1.301440056797446,0.6531166985008141,0.46095735106982927,0.4616736263840098,20.6893,0.01246217948717948,0.014927564102564088,0.01038141025641027,0,0,0,0,0,0,0,1,0
1.0170833333333331,1.203125,3.12875,0.17625000000000002,0.04006378540023752,23.975,2.098958333333333,1.77875,RSN1545_CHICHI_TCU120-E,2.4730875517102358,0.07909708076858907,0.07909708076858907,67.13000000000004,67.13000000000004,W24X55,W18X40,W14X132,46.0,1.053504581551196,1.5548661057571251,3.7036900167353077,0.6541292073751106,0.2746135148291546,0.7229230231248045,1.1772149001070997,0.7283172890021613,0.40364227476816966,0.4613910906500287,40.0692,0.026917307692307702,0.03222564102564103,0.02265705128205129,0,0,0,1,1,1,0,1,0
0.9045833333333334,1.3197916666666667,3.30125,0.16408333333333336,0.04216457405116275,40.125,1.1760416666666669,1.00375,RSN471_MORGAN_SJL270,16.77039646348573,0.06311938543177548,0.06311938543177548,72.22500000000002,72.22500000000002,W21X68,W16X40,W14X145,25.0,1.0160986085378352,1.6498494912690187,3.841670233585458,0.5482823361284628,0.23546615881423,0.705307871488126,1.6391138978582942,0.522056959987033,0.2809551390574823,0.3911447727056686,20.0883,0.010583974358974357,0.013185320512820514,0.012536538461538464,0,0,0,0,0,0,0,0,0
1.1120833333333335,1.178125,3.20625,0.19258333333333336,0.04810346813844158,15.775,2.1947916666666667,1.6487500000000002,RSN121_FRIULI.A_A-BCS000,69.54463672884549,0.07862402745424571,0.07862402745424571,72.56500000000001,72.56500000000001,W24X62,W21X44,W14X145,52.0,0.9756639690517233,1.1186123044374316,3.8507019697364107,0.9941633297987174,0.28880015697747136,0.7740222964481015,1.315049440099533,0.8311559343097584,0.502667035348706,0.6387563829452683,48.4127,0.024926282051282056,0.028515384615384613,0.01857051282051281,0,0,0,1,1,1,0,1,0
1.2195833333333337,1.2135416666666667,3.03625,0.15975,0.05369314980752611,38.425,1.8739583333333332,1.6062500000000002,RSN5804_IWATE_55446NS,10.816450722016084,0.11722916505784148,0.11722916505784148,61.48000000000002,61.48000000000002,W24X68,W21X44,W14X159,50.0,0.9203762997606382,2.062886797941129,3.544404152849463,0.591202258190097,0.34408698352101597,0.8723565868867533,1.4532226038550269,0.5811449700078007,0.5250901048576802,0.5715195421265055,28.6161,0.0159448717948718,0.0194269230769231,0.014208333333333333,0,0,0,1,1,0,0,1,0
0.9020833333333332,1.2072916666666669,3.08875,0.15125000000000002,0.03442820045293161,36.875,1.4656250000000002,0.69125,RSN4854_CHUETSU_65020NS,10.205728624970492,0.08453166328152781,0.08453166328152781,62.68750000000002,62.68750000000002,W24X84,W21X44,W14X211,30.0,0.8144573822927311,2.1133259500033468,3.579041898157069,0.42685480360088546,0.2520460388568898,0.6434038111307617,1.1853270014085353,0.6483842744239893,0.24191475991435263,0.3345180416517923,26.8087,0.009676282051282068,0.011302564102564111,0.008051923076923076,0,0,0,0,0,0,0,1,0
1.0570833333333334,1.1177083333333333,3.01875,0.13508333333333333,0.038789214854963186,38.725,1.0010416666666666,1.04875,RSN821_ERZINCAN_ERZ-NS,1.4708062068241576,0.10934687337437057,0.10934687337437057,58.08750000000002,58.08750000000002,W24X76,W18X40,W14X193,24.0,0.8741877605114832,2.259648646793838,3.445225476634364,0.46780871656007406,0.3068255881951728,0.6980113453159912,1.2894259441567402,0.7924161375365216,0.3055188264359214,0.4276278270020661,25.0267,0.026703846153846158,0.03304230769230768,0.0339929487179487,0,0,0,1,1,1,1,1,0
1.1595833333333334,1.996875,2.74375,0.17208333333333334,0.05527276133276573,25.725,1.346875,1.12625,RSN138_TABAS_BOS-L1,15.004316762437975,0.11418828092662173,0.11418828092662173,51.450000000000024,51.450000000000024,W24X76,W21X44,W14X176,30.0,0.871348904905078,1.6468653334262942,3.2424179640099333,0.7041154548567895,0.35762919716225117,1.2642345146502798,2.5072828487021117,1.6221118573165658,0.6033890846248489,0.7027919238844614,31.7393,0.052293589743589754,0.06196730769230768,0.06956730769230769,1,1,1,1,1,1,1,1,0
1.03625,2.098958333333333,3.29375,0.19925,0.04510200312090546,42.275,1.8072916666666667,0.56875,RSN1089_NORTHR_TPF360,34.0378395146006,0.10022333153500983,0.10022333153500983,80.32250000000003,80.32250000000003,W30X90,W21X50,W14X257,41.0,0.7045212817317509,2.179683996853909,4.051304775397348,0.4754129504532273,0.2557817931380799,1.2078923739857141,2.6884406316804723,0.6291959848341271,0.3785122671586878,0.6039032098354638,42.2878,0.018911538461538476,0.020612820512820526,0.020419230769230776,0,0,0,1,1,1,1,1,0
1.1420833333333331,1.1739583333333332,2.96375,0.12725,0.021284542048730384,26.575000000000006,1.7197916666666668,1.89375,RSN8597_SIERRA.MEX_CISWSHNN,24.930994627715844,0.1125107270839,0.1125107270839,55.80750000000004,55.80750000000004,W24X68,W21X44,W14X159,45.0,0.9203762996172142,2.0983393987216084,3.376934144398809,0.5442796022555434,0.3382012454189144,0.792091301448734,1.4436297425377784,0.43337714304717145,0.47082926717436835,0.5478708589697281,26.6723,0.016000000000000014,0.01850641025641026,0.0124326923076923,0,0,0,1,1,0,0,1,0
1.0454166666666669,1.8197916666666667,3.2037500000000003,0.16391666666666665,0.033289981812089364,35.225,1.8552083333333331,1.88875,RSN1106_KOBE_KJM000,2.3250074921604282,0.10129485392760473,0.10129485392760473,70.45000000000003,70.45000000000003,W24X55,W18X40,W14X132,44.0,1.0535045814899833,2.1982553109714273,3.794170176780083,0.47556653744859534,0.2755323609532607,1.0873762906227809,3.550028364697344,0.6310815982500164,0.20576522990133922,0.32019604879187413,20.2358,0.018156217948717943,0.028475641025641023,0.025647435897435907,0,0,0,1,1,1,0,1,0
0.9845833333333334,2.1364583333333336,2.76625,0.15891666666666668,0.02716693477781136,21.675,1.6052083333333331,1.7937500000000002,RSN787_LOMAP_SLC270,5.924419447327185,0.10474136592314898,0.10474136592314898,52.02000000000003,52.02000000000003,W24X62,W21X44,W14X145,32.0,0.975663968911314,1.8111567700216864,3.260329407536195,0.5436212643931116,0.30198891285570284,1.177520373659488,3.2894503638142125,1.0954649536323793,0.6432584983531291,0.6342555048516965,33.3743,0.06352692307692308,0.06865128205128201,0.06279551282051284,1,1,1,1,1,1,1,1,0
1.0795833333333331,1.0614583333333334,2.63875,0.12258333333333335,0.049922585854934504,36.375,2.2114583333333333,1.94125,RSN471_MORGAN_SJL270,16.097131370575273,0.17510595509122504,0.17510595509122504,43.650000000000006,43.650000000000006,W24X68,W21X44,W14X159,49.0,0.9203762997448284,2.305157842041835,2.9865406569130144,0.4683338006811164,0.3614828851682955,0.6769925498639865,1.5733099573769125,0.3894286901982566,0.36040512098846134,0.3278695750850199,15.9137,0.011841025641025635,0.014111538461538458,0.010836730769230769,0,0,0,0,0,0,0,1,0
1.05125,1.090625,3.01375,0.16608333333333336,0.05006567527497133,33.77500000000001,1.5260416666666667,0.95375,RSN1107_KOBE_KAK000,5.529091037732527,0.08833573508422476,0.08833573508422476,60.795000000000044,60.795000000000044,W24X76,W21X44,W14X176,34.0,0.871348904889298,1.729160646399887,3.5246032611242506,0.6079539238813368,0.29826051958672944,0.6773392220380351,1.303864166517943,1.3641770787368543,0.20832560531492533,0.2302752393535672,15.2815,0.008367307692307698,0.009776923076923065,0.00733717948717949,0,0,0,0,0,0,0,0,0
1.22875,1.0447916666666666,2.83375,0.1419166666666667,0.033874273103485536,27.925000000000004,1.3302083333333332,0.85625,RSN3966_TOTTORI_TTR009NS,5.854815856193845,0.1414255196865448,0.1414255196865448,53.05750000000003,53.05750000000003,W30X90,W18X50,W14X257,35.0,0.714192241471953,2.0831317142833115,3.292681311274276,0.5898570846840301,0.37317610902479675,0.7584343565037512,0.959240149283916,0.741269482034391,0.413124054422716,0.5349009330894179,35.96,0.024984615384615366,0.02930641025641023,0.030739743589743594,0,0,0,1,1,1,1,1,0
1.0745833333333334,2.053125,2.69875,0.17891666666666667,0.05539519334387336,18.525,1.5885416666666663,0.8612500000000001,RSN122_FRIULI.A_A-COD000,20.212679216225407,0.09391318749996347,0.09391318749996347,50.01750000000003,50.01750000000003,W27X84,W18X50,W14X211,32.0,0.7849975398830376,1.246016968120276,3.1969607012426025,0.8624146868195824,0.33612653821977284,1.2206119013515024,2.586855068915117,2.5937716343647397,0.38339960865264644,0.5362538174563115,26.0672,0.010691666666666664,0.013977564102564117,0.011882051282051283,0,0,0,0,0,0,0,1,0
0.8812500000000001,1.515625,2.61625,0.18575000000000005,0.04472988950655878,15.425,1.034375,1.7412500000000002,RSN347_COALINGA.H_H-Z09000,12.402543438749001,0.08088799267072466,0.08088799267072466,47.81750000000003,47.81750000000003,W24X55,W21X44,W14X132,17.0,1.0306989335633625,1.186997172452217,3.1258615655361783,0.7424196286663649,0.2819222737552165,0.7890702278136451,1.6016247715410419,1.8480822847084721,0.4636682295158298,0.5682475869853035,18.1929,0.034948076923076936,0.03767820512820513,0.033141025641025626,0,0,0,1,1,1,1,1,0
0.95625,1.4822916666666668,3.03375,0.17941666666666667,0.049589637936931275,28.675,1.8822916666666667,1.63375,RSN3747_CAPEMEND_CRW270,5.992787575590179,0.07359859641627117,0.07359859641627117,63.08500000000003,63.08500000000003,W24X55,W18X40,W14X132,38.0,1.0535045816347335,1.3825470339876027,3.5903712780056605,0.6916582051041995,0.26633735788215396,0.8365362835800135,1.090352341931937,0.7833176784630078,0.47503924406998094,0.5108353755873875,37.6593,0.0265980769230769,0.03238205128205129,0.022931410256410264,0,0,0,1,1,1,0,1,0
1.2020833333333334,1.990625,3.24125,0.10275,0.041154871892039646,36.125,1.4864583333333332,1.9562500000000005,RSN819_GEORGIA_ONI--X,102.55893490101428,0.0625853904203324,0.0625853904203324,61.41250000000002,61.41250000000002,W24X68,W18X40,W14X159,47.0,0.9415221505587525,1.5898644261411503,3.542457885893814,0.7560917230225584,0.33933595600954625,1.2939021086733178,2.8597964155325406,1.6584115717784478,0.27632267876623934,0.27401110999930717,28.4539,0.012044230769230767,0.01636730769230769,0.015319807692307693,0,0,0,0,1,1,0,1,0
0.9145833333333334,2.076041666666667,2.61125,0.13725,0.021608084641209377,16.125,2.0010416666666666,1.7087500000000002,RSN347_COALINGA.H_H-Z09000,17.063712421130624,0.08633341351418503,0.08633341351418503,43.53750000000002,43.53750000000002,W24X62,W18X40,W14X145,36.0,0.9978076956224636,1.5717151720555285,2.982689539054589,0.5819014472814552,0.30663041572312794,1.085621470626849,2.203553218185061,1.519661455152932,0.6081464533551407,0.7841558484679717,37.748000000000005,0.07893589743589743,0.09268782051282051,0.10080705128205125,1,1,1,1,1,1,1,1,0
1.28625,1.5552083333333333,3.05375,0.16041666666666668,0.0468978083372744,37.725,1.446875,0.54625,RSN4031_SANSIMEO_36695090,5.924394854017391,0.1465853879959623,0.1465853879959623,64.13250000000002,64.13250000000002,W30X116,W24X55,W14X342,41.0,0.6011641598892052,2.2896342712617823,3.620056861743183,0.5617709413875812,0.35531209843500244,1.1322409396457176,2.090550098729398,0.7282590132948739,0.44797391290534794,0.45032332728731117,31.4385,0.006505128205128212,0.007950641025641034,0.006289102564102573,0,0,0,0,0,0,0,1,0
0.8237500000000001,1.4739583333333333,2.82125,0.1994166666666667,0.03789645670925353,15.975,1.9385416666666664,0.50125,RSN4031_SANSIMEO_36695090,3.7532763610792528,0.07249772140441309,0.07249772140441309,57.51000000000003,57.51000000000003,W30X90,W21X55,W14X257,30.0,0.6967590684396452,1.2481895682651873,3.4280566572436113,0.6599558440028463,0.24029649517588506,0.7173075492996095,1.3244242594485776,1.2751391070274523,0.29702510404240273,0.276078940226271,18.0945,0.006749999999999994,0.008753205128205111,0.007030128205128195,0,0,0,0,0,0,0,1,0
1.122083333333333,1.3364583333333333,3.36625,0.16758333333333336,0.031178125573307847,27.525,1.7135416666666663,1.79625,RSN825_CAPEMEND_CPM000,2.3313278231525745,0.08634936668756343,0.08634936668756343,77.07000000000004,77.07000000000004,W24X55,W18X40,W14X132,46.0,1.0535045814705963,1.895687601795977,3.96843240061614,0.5919136319034158,0.2827522860561057,0.8832787596291677,1.7372306581901753,0.6161056409413446,0.4041059637545785,0.4753258782607071,34.5166,0.019196794871794837,0.022173717948717944,0.015746153846153837,0,0,0,1,1,1,0,1,0
0.9520833333333334,1.5072916666666667,2.51125,0.11358333333333336,0.02387564097258435,22.975,1.1802083333333333,1.24125,RSN36_BORREGO_A-ELC180,6.546134862981789,0.12159979055226872,0.12159979055226872,39.05750000000002,39.05750000000002,W24X76,W21X44,W14X176,23.0,0.8713489048043414,1.9423997065818677,2.825065542380991,0.4901582975466771,0.33701282998585186,0.8466308138853896,1.1941230102331175,1.1866304802977967,0.6012897850687955,0.7952805962614778,26.3792,0.06279615384615385,0.07379102564102563,0.08803846153846152,1,1,1,1,1,1,1,1,0
0.8287500000000001,2.078125,3.85375,0.19291666666666668,0.029706663407094627,34.02500000000001,1.5864583333333333,0.71625,RSN821_ERZINCAN_ERZ-NS,2.107374185292155,0.05260678293557425,0.05260678293557425,105.4775000000001,105.4775000000001,W24X68,W18X40,W14X193,34.0,0.9043095754750514,1.7396960474010295,4.642546059816051,0.4763763194370006,0.1785119607478568,1.0001121040522167,1.8474921685496706,1.4599141147981662,0.1872074327346898,0.31309104827702683,35.489000000000004,0.03487051282051281,0.048310256410256415,0.055116025641025655,0,0,1,1,1,1,1,1,0
0.83375,1.0760416666666668,2.60125,0.17708333333333334,0.05372470056231659,35.875,2.082291666666667,0.94875,RSN1541_CHICHI_TCU116-E,2.0837809515661685,0.10231136662244054,0.10231136662244054,46.63750000000001,46.63750000000001,W24X76,W21X44,W14X193,31.0,0.8537663706460171,1.865816240858106,3.087051952405234,0.44685536643016394,0.2700796788827591,0.5300168816125441,1.2412820572079768,0.4445816332266346,0.2829139316346181,0.479066489288334,11.3246,0.007531410256410251,0.010150641025641024,0.00871064102564102,0,0,0,0,0,0,0,0,0
1.1345833333333335,1.9177083333333336,3.32125,0.16191666666666668,0.019766719909077003,16.025,1.896875,1.4137499999999998,RSN1620_DUZCE_SKR090,87.03023348092896,0.07883073666846244,0.07883073666846244,73.715,73.715,W24X62,W18X40,W14X132,51.0,1.0184500396262592,1.566350763895693,3.88109472194511,0.72434818527588,0.29233590381548535,1.20820038648079,1.4276909463472383,1.7513218357606088,0.7283337776829811,0.6205407841311035,53.6569,0.2241371794871795,0.23364166666666675,0.22860256410256413,1,1,1,1,1,1,1,1,-3
1.00375,1.896875,2.66625,0.10775,0.03258502112541921,30.775,2.171875,1.10625,RSN6980_DARFIELD_WAKCN80E,10.116437358490643,0.12592851989250006,0.12592851989250006,43.08500000000001,43.08500000000001,W24X76,W18X40,W14X176,47.0,0.8916919764047685,2.1590133431397036,2.967149002200866,0.46491143891696185,0.33828769612024,1.0881047671781945,2.217161912167451,0.8781452068225846,0.6299056894732011,0.7267035194483218,45.5634,0.03613141025641024,0.03976089743589744,0.03209807692307693,0,0,0,1,1,1,0,1,0
1.1779166666666667,1.5322916666666666,3.16125,0.1509166666666667,0.03910583107922191,32.77500000000001,1.953125,0.7462500000000001,RSN1106_KOBE_KJM000,2.2256647314209306,0.10077061494164494,0.10077061494164494,65.55000000000005,65.55000000000005,W30X90,W18X50,W14X257,53.0,0.7141922414685989,2.024413896801043,3.6598446846504484,0.5818556514198989,0.32184881276708316,1.0409149510196276,3.398342996094573,0.8207091646994373,0.1985024757230354,0.3197250584815909,23.7107,0.007635897435897449,0.009159615384615377,0.007271153846153844,0,0,0,0,0,0,0,1,0
0.9704166666666668,1.7468750000000002,3.71125,0.14375000000000002,0.014022558108614372,16.925,1.2447916666666667,1.60125,RSN5807_IWATE_55462NS,12.774832494533845,0.053597322055263935,0.053597322055263935,88.00999999999998,88.00999999999998,W21X55,W18X35,W14X120,33.0,1.1290468793238015,1.5980054899526794,4.240746553625728,0.6072674172698888,0.22883156406434754,0.9864274284219474,1.4384678560997517,0.8209801004372684,0.24953086109506767,0.40711659531534716,33.9111,0.0433448717948718,0.052089102564102575,0.04175320512820513,0,1,0,1,1,1,1,1,0
